;x;y;yb
95;19.0;19.407302406625742;0.2865459638203234
96;19.200000000000003;19.313107765120186;0.19901028433346468
97;19.400000000000002;19.23130720861381;0.12386611047974938
98;19.6;19.148594975678712;0.047807681413257086
99;19.8;19.135425352353806;0.04128928375489238
100;20.0;19.318709654508464;0.23122223395600727
101;20.200000000000003;19.36028023565968;0.27943888611557455
102;20.400000000000002;19.237750601233;0.16355274624112326
103;20.6;19.1396182664122;0.0720613300984212
104;20.8;19.327237221033815;0.2663186281059744
105;21.0;19.10477542485713;0.05049260060506455
106;21.200000000000003;19.154393381624484;0.10674375191999985
107;21.400000000000002;19.280690904756987;0.23967189605388128
108;21.6;18.98646748501607;-0.04792347564987054
109;21.8;19.24301459802735;0.21524911301633054
110;22.0;19.139113141683737;0.11797056052738597
111;22.200000000000003;19.201108331514877;0.1865860829949213
112;22.400000000000002;19.17551689320914;0.16761240668929034
113;22.6;19.196208715256407;0.19491942068236767
114;22.8;19.238328243436868;0.24365157133631143
115;23.0;19.08599139102237;0.09792477250495679
116;23.200000000000003;19.29684742526184;0.3153882920192146
117;23.400000000000002;19.220282997658746;0.24542878196453444
118;23.6;19.224974817787196;0.2567229524970145
119;23.8;19.2500194177674;0.28836733631884215
120;24.0;19.205226843482233;0.2501719798948763
121;24.200000000000003;19.203814422832718;0.25535421170811645
122;24.400000000000002;19.119907979374936;0.17803985589663895
123;24.6;18.96261682504766;0.027338224981193093
124;24.8;19.084738818569875;0.1560471782627495
125;25.0;19.014244507827893;0.092137264209601
126;25.200000000000003;18.94187796137873;0.02635255196074837
127;25.400000000000002;19.10295710509053;0.19401096796631734
128;25.6;19.013220088013323;0.1108506618583256
129;25.8;18.9600613149958;0.06426603906744077
130;26.0;18.951711892383557;0.062488206521241096
131;26.200000000000003;19.075827464470308;0.193172809095433
132;26.400000000000002;19.077830220335724;0.201742036451666
133;26.6;19.16718955242684;0.2976652816189542
134;26.8;19.02653662804956;0.1635737124851886
135;27.0;19.125099868010572;0.2686957504390435
136;27.200000000000003;19.15413367801215;0.3042858017647667
137;27.400000000000002;19.12191856658478;0.27862437557483943
138;27.6;18.763369922706275;-0.0733731385709504
139;27.8;19.11577049669736;0.2855760102301055
140;28.0;19.01986943648391;0.19622097048586795
141;28.200000000000003;19.021293379636877;0.20418838034926878
142;28.400000000000002;19.00905129101198;0.1984872052580151
143;28.6;19.00322006474377;0.19919433992863844
144;28.8;18.98990506322356;0.1924151473344402
145;29.0;18.915095094256916;0.12413843586296025
146;29.200000000000003;18.753849169061116;-0.030576782686534187
147;29.400000000000002;18.92615098823464;0.14825319286641303
148;29.6;18.849702525122147;0.078330336448456
149;29.8;19.031128785504347;0.2662796544222772
150;30.0;18.887276011784;0.1289473897726232
151;30.200000000000003;18.917543898538796;0.16573323765916825
152;30.400000000000002;18.817282948906197;0.07198770180135838
153;30.6;18.844231958824466;0.10544957871944405
154;30.8;18.88719503884704;0.15492297954883227
155;31.0;18.732868442927348;0.007104158824947859
156;31.200000000000003;18.904535564778833;0.1852765108432095
157;31.400000000000002;18.856924394421185;0.14416802620528912
158;31.6;18.742027678911906;0.03577145255068359
159;31.8;18.613847884607555;-0.08591074318208314
160;32.0;18.89805136727099;0.204787795351848
161;32.2;18.81006620269555;0.12329514452778767
162;32.4;18.779905686979976;0.09962460102646631
163;32.6;18.802376455135487;0.12858280044108383
164;32.800000000000004;19.00072836931117;0.33341960550270855
165;33.0;18.80719300195906;0.14636658924536405
166;33.2;18.813930814688845;0.15958421386071464
167;33.4;18.649660856267722;0.0017915286979395262
168;33.6;18.956204769575493;0.3148101772188312
169;33.800000000000004;18.876325845497355;0.2414034508905729
170;34.0;18.884380182343033;0.2559274486048615
171;34.2;18.77556708142658;0.15358147225773422
172;34.4;18.855581864059943;0.2400608437431302
173;34.6;18.794131109954304;0.1850721433542084
174;34.800000000000004;18.811478840241918;0.20887939280521195
175;35.0;18.728067607893898;0.13192514564922675
176;35.2;18.58902854618983;-0.0006594642521662308
177;35.4;18.832436679931522;0.24920058848481474
178;35.6;18.529192653682955;-0.047594050993861714
179;35.800000000000004;18.69183579182175;0.12149594227140526
180;36.0;18.68852152275378;0.12462599726848822
181;36.2;18.597835543091985;0.040381811192286676
182;36.4;18.756585131576895;0.20557066336532515
183;36.6;18.668394586237536;0.12381685239861184
184;36.800000000000004;18.637898942808135;0.09975541460835657
185;37.0;18.72673165125259;0.195019800540436
186;37.2;18.62025476432712;0.09497206353306353
187;37.4;18.799979347610172;0.28112326974666146
188;37.6;18.689399035540735;0.17696705420220482
189;37.800000000000004;18.59999590812131;0.09398549748417295
190;38.0;18.44618189474586;-0.053409470431482475
191;38.2;18.50301577099552;0.009840926618359447
192;38.400000000000006;18.735660387067327;0.24889953941270448
193;38.6;18.61510664717287;0.13475727274513716
194;38.800000000000004;18.585047826934836;0.11110740282032694
195;39.0;18.770882318971314;0.30334832283834245
196;39.2;18.47149261092858;0.010362521027442284
197;39.400000000000006;18.5343956974829;0.07966699264588328
198;39.6;18.538910227803285;0.09058038744465335
199;39.800000000000004;18.638013830073113;0.19608033418910864
200;40.0;18.506241290587536;0.07070161975639522
201;40.2;18.504471350897177;0.0753229862791116
202;40.400000000000006;18.39852015427773;-0.024239422385061715
203;40.6;18.625195642792686;0.208822336409348
204;40.800000000000004;18.626103915652113;0.21611436245439108
205;41.0;18.491085271739795;0.08747695521583765
206;41.2;18.548293618888575;0.15106402310851408
207;41.400000000000006;18.39593542472633;0.005082034342276387
208;41.6;18.471262894498;0.08678319474405427
209;41.800000000000004;18.649487265981218;0.27137874267345197
210;42.0;18.518517022194416;0.1467771617308955
211;42.2;18.72923592471415;0.3638622140749206
212;42.400000000000006;18.412739812461897;0.05372973920898616
213;42.6;18.542750959178633;0.19010201145605876
214;42.800000000000004;18.458439325256766;0.1121489917905194
215;43.0;18.527843085391442;0.18790885548950342
216;43.2;18.463815605074966;0.13023496862729544
217;43.400000000000006;18.401696466825467;0.07446691430400776
218;43.6;18.36433828709644;0.0434573095551265
219;43.800000000000004;18.750991528014772;0.43645661708951167
220;44.0;18.42994550369752;0.12175415160620773
221;44.2;18.229310425474655;-0.0725398749828301
222;44.400000000000006;18.359417316588686;0.0639055611468855
223;44.6;18.485386704587796;0.19621098812552162
224;44.800000000000004;18.36089179330553;0.07804961036861613
225;45.0;18.540251795898588;0.263740641614838
226;45.2;18.497766265982605;0.2275836360618193
227;45.400000000000006;18.375616657999323;0.11176004873327372
228;45.6;18.336957932273197;0.07942484053564414
229;45.800000000000004;18.277033461977595;0.025821385224283233
230;46.0;18.300856092047674;0.05596252831632498
231;46.2;18.216882893852713;-0.02169465823696015
232;46.400000000000006;18.47798668904397;0.24572264779766684
233;46.6;18.509972541388745;0.2840195107694825
234;46.800000000000004;18.218649752480523;-0.0009947671460359686
235;47.0;18.21946221205244;0.006123704366228111
236;47.2;18.15415229704454;-0.052882697171703796
237;47.400000000000006;18.22799723610622;0.027263257471556557
238;47.6;18.007134550467143;-0.18730090989235393
239;47.800000000000004;18.196932505040106;0.008793066231351787
240;48.0;18.43425092586248;0.2524050124620274
241;48.2;18.26339816294725;0.08784327939464376
242;48.400000000000006;18.376837158101974;0.20757080941872985
243;48.6;18.235902694437605;0.07292238622723701
244;48.800000000000004;18.454295018678586;0.29759825712658383
245;49.0;18.291586888405867;0.1411711802797022
246;49.2;18.22691008342867;0.08277293607780223
247;49.400000000000006;18.5138066859325;0.3759456072883687
248;49.6;18.219580162854808;0.08799266143083173
249;49.800000000000004;18.12337753938635;-0.0019388757220610842
250;50.0;18.259173249053994;0.14012542993853572
251;50.2;18.22859137844299;0.11580966557986372
252;50.400000000000006;18.332610663944997;0.2260925681755488
253;50.6;18.127329294166884;0.027072326914460376
254;50.800000000000004;18.29349049424879;0.19949216751870935
255;51.0;18.291831911338182;0.20408973771775152
256;51.2;18.133339287873603;0.05185078053211356
257;51.400000000000006;18.209996631055947;0.13475930374466571
258;51.6;18.104175111439577;0.03518647849175949
259;51.800000000000004;18.415423690055043;0.3526812663859289
260;52.0;18.104036671231523;0.047537972338329126
261;52.2;18.122766803752267;0.07250934571420586
262;52.400000000000006;18.055130687065546;0.01111198654379919
263;52.6;18.12076000772169;0.08297758195942606
264;52.800000000000004;18.14846040929001;0.11691177611238857
265;53.0;18.21952190230907;0.19420458012322683
266;53.2;18.075409315818526;0.05632082361358215
267;53.400000000000006;18.111616553192377;0.0987544105394349
268;53.6;17.982302969675985;-0.024335303271872277
269;53.800000000000004;18.0349926928058;0.034575810298104415
270;54.0;18.387118849533227;0.3929208787827392
271;54.2;18.209492933468503;0.22151139637426454
272;54.400000000000006;18.021083304932983;0.03931572397601002
273;54.6;17.959370946759346;-0.016185154997359064
274;54.800000000000004;17.98946657294821;0.020119474036761176
275;55.0;18.07880060076841;0.11566002892918448
276;55.2;18.078419432926705;0.12148291296864855
277;55.400000000000006;17.99452126051467;0.043786317828725885
278;55.6;17.93434587633002;-0.010189963110896372
279;55.800000000000004;18.1993242256607;0.26098501601971336
280;56.0;18.09637681606505;0.16423176336087764
281;56.2;18.007914085475953;0.08196071742746369
282;56.400000000000006;18.0175100670702;0.09774591197824734
283;56.6;17.980873178866755;0.0672957656141655
284;56.800000000000004;17.73451859880092;-0.17287454314748274
285;57.0;18.03403536752726;0.13282402692983908
286;57.2;17.909812248437365;0.014780239819714325
287;57.400000000000006;17.91104967037605;0.022194524948933037
288;57.6;17.94179972624223;0.05911897579840186
289;57.800000000000004;18.073623119537043;0.19711429645123602
290;58.0;17.877968735883996;0.007629373112923332
291;58.2;17.846287316509606;-0.017885052408033175
292;58.400000000000006;18.04846210343128;0.19045426248775854
293;58.6;18.054746142759917;0.2029003644931784
294;58.800000000000004;17.878322424617483;0.03263624431217238
295;59.0;18.025439689124536;0.18591064264728985
296;59.2;17.93510191976334;0.10172754356277736
297;59.400000000000006;17.989544410098173;0.16232224120489036
298;59.6;17.828557799423123;0.007485375449697074
299;59.800000000000004;18.033274478152073;0.21834933729306982
300;60.0;18.06573882304277;0.25695850407474197
301;60.2;18.004649108510435;0.20201115079191112
302;60.400000000000006;17.992410036126298;0.19591197959779194
303;60.6;17.555092776432563;-0.2352678383834288
304;60.800000000000004;17.954242284176498;0.17001665217750528
305;61.0;17.92161350075578;0.1435203932602498
306;61.2;17.905557028401308;0.13359398767768482
307;61.400000000000006;17.853437448633642;0.08760201753235819
308;61.6;17.91840101871827;0.15869074067173727
309;61.800000000000004;17.950586812287582;0.19699923131019403
310;62.0;17.87965394774481;0.13218660843294927
311;62.2;17.85651124430721;0.11516169183924063
312;62.400000000000006;18.022789397498272;0.2875551776345411
313;62.6;17.786413592531407;0.05729225161423912
314;62.800000000000004;17.99727471117703;0.27426379613074303
315;63.0;17.90942881069494;0.1925258690258289
316;63.2;17.808991955339845;0.09819453513618726
317;63.400000000000006;17.85829318381226;0.15359883374431504
318;63.6;17.79336230073703;0.09476857005704531
319;63.800000000000004;17.95114759415374;0.25865203269593806
320;64.0;17.9169279795344;0.2305281377150017
321;64.2;17.825180241602514;0.1448736704197131
322;64.4;17.769593926178647;0.09537817721261632
323;64.60000000000001;17.90918578362672;0.2410584090396206
324;64.8;17.974202590017555;0.31216114255353133
325;65.0;17.866790839303416;0.2108328722885986
326;65.2;17.919990150929387;0.2701132182718844
327;65.4;17.840812226003823;0.19701388219372973
328;65.60000000000001;17.885721388474014;0.24799918858340675
329;65.8;17.85068530483044;0.21903680451337593
330;66.0;17.91037689639427;0.28479965188678946
331;66.2;17.731475073783518;0.11196664190365979
332;66.4;17.948682417859295;0.33524035600705915
333;66.60000000000001;17.86342363698399;0.25604550314136887
334;66.8;17.924785012386696;0.3234683651176731
335;67.0;17.85776587453855;0.2625082729890771
336;67.2;17.927082846121714;0.33788185001973403
337;67.4;17.791429476416695;0.20828264607213498
338;67.60000000000001;18.021641680724624;0.4445465770293886
339;67.8;17.736826208186024;0.1657803926140069
340;68.0;17.80813787452879;0.24313890913587244
341;68.2;17.940949051153208;0.3819944985772423
342;68.4;18.069440113762397;0.5165275372232259
343;68.60000000000001;17.95720807405134;0.41033503735078725
344;68.8;17.911323844610983;0.3704879121328517
345;69.0;17.800818378885303;0.26601711559539254
346;69.2;17.93191984811148;0.40315081955755616
347;69.4;17.95730149948899;0.4345622718008144
348;69.60000000000001;18.13712363927788;0.6204117791671884
349;69.8;18.039607251035985;0.5289203257965056
350;70.0;17.834378426655935;0.32971400416337104
351;70.2;18.20043844076321;0.701794089475257
352;70.4;17.96932713237471;0.4767004213310351
353;70.60000000000001;17.93255957656848;0.44594807539074566
354;70.8;18.18029026497966;0.6996915438714986
355;71.0;18.040775187282215;0.5661868170292514
356;71.2;18.022608957900914;0.5540285098707542
357;71.4;18.0954974187239;0.6329224648661338
358;71.60000000000001;18.173063966749723;0.7164920795959162
359;71.8;18.203567212269935;0.7529959649336462
360;72.0;17.98308968871258;0.538516654889353
361;72.2;18.33756786179011;0.8989906157574623
362;72.4;18.25026472289314;0.8176808395105724
363;72.60000000000001;18.13628196566649;0.7096890203754924
364;72.8;18.11173981070833;0.6911353795323727
365;73.0;18.116903994313187;0.7022856538577322
366;73.2;18.247153665337013;0.838518992789492
367;73.4;18.191851247561278;0.7891978206911077
368;73.60000000000001;18.202844218005904;0.8061696151644924
369;73.8;18.383992546414778;0.9932943465355102
370;74.0;18.363730995657363;0.9790067782556093
371;74.2;18.313110680468196;0.9343580256413091
372;74.4;18.452187018469978;1.0794035068972967
373;74.60000000000001;18.542609767424324;1.1757929803671665
374;74.8;18.32446114225846;0.9636086615601265
375;75.0;18.40256342437896;1.047672832464741
376;75.2;18.587093047148223;1.2381619270253843
377;75.4;18.595632688283242;1.2526586235410377
378;75.60000000000001;18.578298551463256;1.241279126272918
379;75.8;18.704755444686437;1.3736882438011868
380;76.0;18.513583385368037;1.1884659941230744
381;76.2;18.509400083812974;1.1902300881254853
382;76.4;18.606601551294634;1.2933765376637858
383;76.60000000000001;18.742484763404608;1.43520231891155
384;76.80000000000001;18.68864939937984;1.3873071116877114
385;77.0;18.75862309406452;1.4632185514184393
386;77.2;18.74999970937099;1.4605305005980505
387;77.4;18.826687852464637;1.543151566973929
388;77.60000000000001;18.83056693723571;1.5529611650182957
389;77.80000000000001;19.011197958992458;1.7395202906213925
390;78.0;19.09844315091791;1.8326911775482202
391;78.2;19.016514691382152;1.7566860047508612
392;78.4;19.09054523237826;1.8366374248043655
393;78.60000000000001;19.100992328471925;1.853002992856407
394;78.80000000000001;19.26115887350598;2.0190856033318063
395;79.0;19.26699421475878;2.030834604090902
396;79.2;19.468677280011306;2.238428923496656
397;79.4;19.252006012541404;2.027666505408895
398;79.60000000000001;19.451213338915764;2.2327802769762926
399;79.80000000000001;19.513888993587273;2.301359973233726
400;80.0;19.489087158066305;2.2824597762735443
401;80.2;19.64023712585992;2.4395089801847973
402;80.4;19.495890831799162;2.3010595203805053
403;80.60000000000001;19.910584203935905;2.72164732549453
404;80.80000000000001;19.624555177883654;2.441510331722359
405;81.0;19.91188338777303;2.734728173776599
406;81.2;19.770012025511615;2.598744044146809
407;81.4;20.060502957178763;2.8951198094943287
408;81.60000000000001;19.971285316278067;2.8117846039047336
409;81.80000000000001;20.09099857541317;2.9373779005636536
410;82.0;20.146916327967038;2.9991732934360336
411;82.2;20.319098521331597;3.1772307304957863
412;82.4;20.24531518209885;3.1093202389168972
413;82.60000000000001;20.050180952653836;2.920056461666384
414;82.80000000000001;20.34128909750452;3.2170326638342033
415;83.0;20.507008532568424;3.38861776191985
416;83.2;20.516858619854656;3.404331118514417
417;83.4;20.711059351149597;3.60439272598628
418;83.60000000000001;20.8096620645282;3.7088539229923647
419;83.80000000000001;20.7682598583583;3.673307808482491
420;84.0;20.709809764679243;3.620711415077988
421;84.2;21.073730397385365;3.990483357255176
422;84.4;21.120932577126478;4.043534456245855
423;84.60000000000001;21.060765371029206;3.9892137797586216
424;84.80000000000001;21.38028338010526;4.314575929387175
425;85.0;21.214017454757048;4.154151756115908
426;85.2;21.21529024657606;4.161263912118294
427;85.4;21.394123947592476;4.34593459000649
428;85.60000000000001;21.59877945053055;4.5564246830867425
429;85.80000000000001;21.479073877321575;4.442551313872322
430;86.0;21.850264660267154;4.819571915246815
431;86.2;21.648272497924026;4.623407186348949
432;86.4;21.91656943258143;4.8975291700499355
433;86.60000000000001;21.959152587541194;4.945934990233592
434;86.80000000000001;21.97321367337413;4.965816358052713
435;87.0;22.180875325628072;5.179295909637119
436;87.2;22.00728909176635;5.011525193032117
437;87.4;22.377671033409364;5.387720270440099
438;87.60000000000001;22.320340928535664;5.3362009204215894
439;87.80000000000001;22.357363567454314;5.379031933867637
440;88.0;22.571475311654886;5.598949672849798
441;88.2;22.687501561871468;5.720779538684148
442;88.4;22.74339694024223;5.782476154090837
443;88.60000000000001;22.951173743669216;5.996051816553887
444;88.80000000000001;22.943949651804072;5.994624206306931
445;89.0;23.04867589133889;6.105144550624047
446;89.2;22.95052764342693;6.012788031240476
447;89.4;23.099041363880087;6.167091104550096
448;89.60000000000001;23.22819329088952;6.3020300093260495
449;89.80000000000001;23.253202406292818;6.332823727987908
450;90.0;23.367741305427426;6.453144856455101
451;90.2;23.462252576553727;6.553435983569994
452;90.4;23.585537250416486;6.68249814065933
453;90.60000000000001;23.57177216750556;6.674508168794958
454;90.80000000000001;23.627065553699733;6.73557429443764
455;91.0;23.658561175341788;6.772840284512146
456;91.2;23.730744151460996;6.850791258629727
457;91.4;24.01480703065357;7.140619765968584
458;91.60000000000001;23.96581669795298;7.097392692144158
459;91.80000000000001;24.128675271487015;7.266012155866232
460;92.0;23.994904279167013;7.13799968562812
461;92.2;24.004374552260547;7.153226113279388
462;92.4;24.16566712828059;7.320272476914987
463;92.60000000000001;24.456401707651974;7.61675847754173
464;92.80000000000001;24.518431496284954;7.684537321651856
465;93.0;24.51337894256499;7.685231458212812
466;93.2;24.467121152913684;7.644717994228177
467;93.4;24.59997854437001;7.783317347318917
468;93.60000000000001;24.647507449104562;7.836585850237601
469;93.80000000000001;24.70546215446526;7.9002777909141315
470;94.0;24.55042788396083;7.7509783934392225
471;94.2;24.7746659704575;7.980948991261087
472;94.4;24.89916975914564;8.111182930152069
473;94.60000000000001;25.12579471436951;8.34353567503842
474;94.80000000000001;25.044398819679607;8.26786521005262
475;95.0;25.22074039493069;8.449929855631407
476;95.2;25.09171679301033;8.32662696524434
477;95.4;25.154319065118656;8.394947590673528
478;95.60000000000001;24.836167692018964;8.082512213264245
479;95.80000000000001;25.316944704329178;8.569002864216404
480;96.0;25.367762702293124;8.625532144355816
481;96.2;25.529771454971662;8.793249823325322
482;96.4;25.3429256112438;8.612110550585918
483;96.60000000000001;25.437051521424454;8.711940677034491
484;96.80000000000001;25.39091192791246;8.671502945651866
485;97.0;25.375429617475906;8.661720143788123
486;97.2;25.451066577422107;8.743054259332549
487;97.4;25.514902256980385;8.812584742096451
488;97.60000000000001;25.709646376570717;9.013021313081794
489;97.80000000000001;25.596674816181924;8.905739852859377
490;98.0;25.53737764335648;8.852130429553661
491;98.2;25.648204441242925;8.968642626895168
492;98.4;25.670945013832732;8.997066249457355
493;98.60000000000001;25.59430516559485;8.926107102291152
494;98.80000000000001;25.78654607836775;9.12402636781701
495;99.0;25.49122261379954;8.834378908265027
496;99.2;25.664066892132674;9.01289684445964
497;99.4;25.75481154741114;9.109312811026815
498;99.60000000000001;25.554857737454544;8.915027966368143
499;99.80000000000001;25.722729674104855;9.088566522907577
500;100.0;25.811301051090453;9.18280217495548
501;100.2;25.72028941343339;9.097452468115893
502;100.4;25.496320967718386;8.879143609555506
503;100.60000000000001;25.58043938972422;8.968919275635095
504;100.80000000000001;25.761923617055075;9.156058404540815
505;101.0;25.65148090782955;9.051268254973255
506;101.2;25.60114464624121;9.006582211707958
507;101.4;25.624274181485877;9.035359624522734
508;101.60000000000001;25.627836430092295;9.044567410528312
509;101.80000000000001;25.45803167420284;8.880405852449044
510;102.0;25.47057151210417;8.898586549153574
511;102.2;25.482242243818604;8.915895801246212
512;102.4;25.37952181946579;8.818811559428575
513;102.60000000000001;25.384189731443232;8.82911331668016
514;102.80000000000001;25.48861505012239;8.939170143954406
515;103.0;25.22104151852014;8.677225784850172
516;103.2;25.467216812624557;8.929027915937521
517;103.4;25.41697395244594;8.88440955780873
518;103.60000000000001;25.00997873835702;8.483036511418518
519;103.80000000000001;25.1173317196924;8.596009326683468
520;104.0;25.113678164178953;8.597973271912434
521;104.2;24.9491978071692;8.439108083039926
522;104.4;24.89499237329179;8.39051548527657
523;104.60000000000001;24.88715416107798;8.38828777773561
524;104.80000000000001;24.924630281804507;8.431372072275764
525;105.0;24.737460283222113;8.24980791722976
526;105.2;24.907253034331696;8.425204182180476
527;105.4;24.68772543768104;8.211277770257684
528;105.60000000000001;24.58081610416408;8.109967292937299
529;105.80000000000001;24.66659436544832;8.201342082468802
530;106.0;24.51318949240523;8.053531410305656
531;106.2;24.41473130155732;7.960665093552354
532;106.4;24.270329132889028;7.8218524727753085
533;106.60000000000001;24.408933489705063;7.966044051861218
534;106.80000000000001;24.23131279601957;7.794008255406208
535;107.0;24.050942667326026;7.619220699485744
536;107.2;23.833328704176136;7.407186985233508
537;107.4;23.94677507467812;7.526211281339702
538;107.60000000000001;23.712259086364767;7.297270895919109
539;107.80000000000001;23.570969435670605;7.161554525988226
540;108.0;23.6294138907573;7.225569940290711
541;108.2;23.599131914012702;7.200856601796399
542;108.4;23.61183641362111;7.219127419271562
543;108.60000000000001;23.423441884400777;7.036296888116446
544;108.80000000000001;23.38646935560805;7.004886038169378
545;109.0;23.09306958500683;6.7170456277762405
546;109.2;23.12237233757408;6.751905422495984
547;109.4;23.04524909915617;6.680336908756953
548;109.60000000000001;23.026547081038437;6.667187298426477
549;109.80000000000001;22.858772324298844;6.504962633164496
550;110.0;22.833824244905962;6.485562329521571
551;110.2;22.608709536097333;6.2659930813172195
552;110.4;22.600157469156425;6.262984160416895
553;110.60000000000001;22.51065653526043;6.1790240585797775
554;110.80000000000001;22.248631181925226;5.922537223903721
555;111.0;22.295287458744795;5.974729706564695
556;111.2;22.149562649199066;5.834538790624613
557;111.4;21.89484975073267;5.585357474110083
558;111.60000000000001;22.084606409066783;5.7806434033242695
559;111.80000000000001;21.855987126784186;5.557551081431935
560;112.0;21.710293053437;5.41738165856718
561;112.2;21.66116221330914;5.373773159595913
562;112.4;21.61612862164624;5.334259600345742
563;112.60000000000001;21.65661634661014;5.380265049560496
564;112.80000000000001;21.39289929335048;5.122063412971791
565;113.0;21.360598333044543;5.095275562338898
566;113.2;21.354824595342915;5.095012627894388
567;113.4;21.17522021150914;4.920916741483779
568;113.60000000000001;21.13345376317593;4.884656485321781
569;113.80000000000001;20.88405541157426;4.6407620212213345
570;114.0;20.914339297271045;4.676547490331355
571;114.2;20.73742456326544;4.505132036232972
572;114.4;20.75715066659195;4.5303551165426725
573;114.60000000000001;20.456379109476266;4.235078234068133
574;114.80000000000001;20.38638031760231;4.170571815075256
575;115.0;20.499421914779795;4.289103483955742
576;115.2;20.26179956179717;4.056968902080019
577;115.4;20.15505128120711;3.9557060925827514
